src_id,dst_id,ts,train_mask,val_mask,test_mask,idx
1651,11868,1996,True,False,False,2408
1654,142,1996,True,False,False,2409
1654,1582,1996,True,False,False,2410
1655,3231,1996,True,False,False,2411
1669,1626,1996,True,False,False,2412
1670,2794,1996,True,False,False,2413
1670,2803,1996,True,False,False,2414
1673,1577,1996,True,False,False,2415
1688,6783,1996,True,False,False,2416
1689,6781,1996,True,False,False,2417
1691,1443,1996,True,False,False,2418
1692,3237,1996,True,False,False,2419
1692,6976,1996,True,False,False,2420
1693,11952,1996,True,False,False,2421
1694,6676,1996,True,False,False,2422
1695,6821,1996,True,False,False,2423
1695,6903,1996,True,False,False,2424
1695,6922,1996,True,False,False,2425
1696,3192,1996,True,False,False,2426
1697,1591,1996,True,False,False,2427
1697,6763,1996,True,False,False,2428
1698,2790,1996,True,False,False,2429
1699,1663,1996,True,False,False,2430
1700,1364,1996,True,False,False,2431
1700,1379,1996,True,False,False,2432
1700,1539,1996,True,False,False,2433
1700,3301,1996,True,False,False,2434
1688,2836,1996,True,False,False,2435
1755,6813,1996,True,False,False,2436
1688,2811,1996,True,False,False,2437
1688,2756,1996,True,False,False,2438
1673,1625,1996,True,False,False,2439
1673,1638,1996,True,False,False,2440
1673,6839,1996,True,False,False,2441
1673,11868,1996,True,False,False,2442
1674,1638,1996,True,False,False,2443
1675,1350,1996,True,False,False,2444
1675,1426,1996,True,False,False,2445
1675,1518,1996,True,False,False,2446
1675,1544,1996,True,False,False,2447
1676,6795,1996,True,False,False,2448
1677,142,1996,True,False,False,2449
1677,1393,1996,True,False,False,2450
1678,11901,1996,True,False,False,2451
1680,2833,1996,True,False,False,2452
1680,6804,1996,True,False,False,2453
1686,6799,1996,True,False,False,2454
1686,11902,1996,True,False,False,2455
1687,1434,1996,True,False,False,2456
1688,1663,1996,True,False,False,2457
1688,2794,1996,True,False,False,2458
1756,1630,1996,True,False,False,2459
1756,1663,1996,True,False,False,2460
1757,1623,1996,True,False,False,2461
6976,11943,1996,True,False,False,2462
6976,11913,1996,True,False,False,2463
6976,11909,1996,True,False,False,2464
6976,6939,1996,True,False,False,2465
6976,2762,1996,True,False,False,2466
6975,11944,1996,True,False,False,2467
6975,6805,1996,True,False,False,2468
6974,11909,1996,True,False,False,2469
6978,3353,1996,True,False,False,2470
6974,3279,1996,True,False,False,2471
6973,2822,1996,True,False,False,2472
6973,1709,1996,True,False,False,2473
6973,1546,1996,True,False,False,2474
6972,6786,1996,True,False,False,2475
6972,2792,1996,True,False,False,2476
6972,1464,1996,True,False,False,2477
6972,1396,1996,True,False,False,2478
6972,1395,1996,True,False,False,2479
6973,2859,1996,True,False,False,2480
6978,6911,1996,True,False,False,2481
6978,6939,1996,True,False,False,2482
6979,1581,1996,True,False,False,2483
6984,6655,1996,True,False,False,2484
6984,2864,1996,True,False,False,2485
6984,1429,1996,True,False,False,2486
6982,6862,1996,True,False,False,2487
6982,1638,1996,True,False,False,2488
6981,1325,1996,True,False,False,2489
6980,6890,1996,True,False,False,2490
6980,6881,1996,True,False,False,2491
6980,6776,1996,True,False,False,2492
6980,6724,1996,True,False,False,2493
6980,6723,1996,True,False,False,2494
6980,2823,1996,True,False,False,2495
6979,6878,1996,True,False,False,2496
6979,6760,1996,True,False,False,2497
6979,6570,1996,True,False,False,2498
6979,3347,1996,True,False,False,2499
6979,3303,1996,True,False,False,2500
6979,3294,1996,True,False,False,2501
6979,3160,1996,True,False,False,2502
6972,92,1996,True,False,False,2503
6971,1518,1996,True,False,False,2504
6970,6877,1996,True,False,False,2505
6970,6839,1996,True,False,False,2506
6963,11910,1996,True,False,False,2507
6963,6878,1996,True,False,False,2508
6962,3320,1996,True,False,False,2509
6961,6939,1996,True,False,False,2510
6961,6871,1996,True,False,False,2511
6961,3326,1996,True,False,False,2512
6959,6929,1996,True,False,False,2513
6959,6928,1996,True,False,False,2514
6959,6884,1996,True,False,False,2515
6959,6878,1996,True,False,False,2516
6959,3350,1996,True,False,False,2517
6959,3310,1996,True,False,False,2518
6959,3309,1996,True,False,False,2519
6959,142,1996,True,False,False,2520
6958,11966,1996,True,False,False,2521
6958,11846,1996,True,False,False,2522
6958,6787,1996,True,False,False,2523
6957,6751,1996,True,False,False,2524
6957,3310,1996,True,False,False,2525
6964,2729,1996,True,False,False,2526
6984,6676,1996,True,False,False,2527
6964,6668,1996,True,False,False,2528
6964,6736,1996,True,False,False,2529
6970,6838,1996,True,False,False,2530
6970,6837,1996,True,False,False,2531
6970,6836,1996,True,False,False,2532
6970,6784,1996,True,False,False,2533
6970,1718,1996,True,False,False,2534
6970,1625,1996,True,False,False,2535
6970,1533,1996,True,False,False,2536
6970,1522,1996,True,False,False,2537
6970,1466,1996,True,False,False,2538
6970,1395,1996,True,False,False,2539
6970,142,1996,True,False,False,2540
6968,6935,1996,True,False,False,2541
6968,6925,1996,True,False,False,2542
6968,6896,1996,True,False,False,2543
6968,1396,1996,True,False,False,2544
6967,1732,1996,True,False,False,2545
6965,6925,1996,True,False,False,2546
6965,2831,1996,True,False,False,2547
6964,6882,1996,True,False,False,2548
6964,6734,1996,True,False,False,2549
6955,2797,1996,True,False,False,2550
6984,6999,1996,True,False,False,2551
6985,3276,1996,True,False,False,2552
1774,6936,1996,True,False,False,2553
1775,1249,1996,True,False,False,2554
1775,1592,1996,True,False,False,2555
1775,1603,1996,True,False,False,2556
1776,142,1996,True,False,False,2557
1776,3215,1996,True,False,False,2558
1776,6795,1996,True,False,False,2559
1776,6929,1996,True,False,False,2560
1774,6779,1996,True,False,False,2561
1777,1279,1996,True,False,False,2562
1779,6919,1996,True,False,False,2563
1780,1460,1996,True,False,False,2564
1780,11911,1996,True,False,False,2565
1782,6779,1996,True,False,False,2566
1782,6839,1996,True,False,False,2567
1783,1561,1996,True,False,False,2568
1786,1492,1996,True,False,False,2569
1787,1395,1996,True,False,False,2570
1777,2864,1996,True,False,False,2571
1774,1325,1996,True,False,False,2572
1773,3233,1996,True,False,False,2573
1773,3211,1996,True,False,False,2574
1759,1549,1996,True,False,False,2575
1759,11936,1996,True,False,False,2576
1760,145,1996,True,False,False,2577
1760,1338,1996,True,False,False,2578
1760,1585,1996,True,False,False,2579
1761,153,1996,True,False,False,2580
1761,154,1996,True,False,False,2581
1761,1587,1996,True,False,False,2582
1763,11868,1996,True,False,False,2583
1766,1395,1996,True,False,False,2584
1768,145,1996,True,False,False,2585
1768,1586,1996,True,False,False,2586
1768,6655,1996,True,False,False,2587
1768,6676,1996,True,False,False,2588
1768,6843,1996,True,False,False,2589
1769,1563,1996,True,False,False,2590
1772,1353,1996,True,False,False,2591
1772,1425,1996,True,False,False,2592
1773,1300,1996,True,False,False,2593
1791,1426,1996,True,False,False,2594
1792,1568,1996,True,False,False,2595
1792,1626,1996,True,False,False,2596
1794,6738,1996,True,False,False,2597
6999,6676,1996,True,False,False,2598
6999,2864,1996,True,False,False,2599
6997,6634,1996,True,False,False,2600
6996,6663,1996,True,False,False,2601
6995,142,1996,True,False,False,2602
6993,142,1996,True,False,False,2603
6992,6733,1996,True,False,False,2604
6991,11909,1996,True,False,False,2605
6991,1638,1996,True,False,False,2606
6990,2853,1996,True,False,False,2607
6990,1545,1996,True,False,False,2608
6989,6840,1996,True,False,False,2609
6989,174,1996,True,False,False,2610
6988,11909,1996,True,False,False,2611
6988,1359,1996,True,False,False,2612
6986,6829,1996,True,False,False,2613
6986,6704,1996,True,False,False,2614
6985,6907,1996,True,False,False,2615
6985,6698,1996,True,False,False,2616
6999,6733,1996,True,False,False,2617
6985,1363,1996,True,False,False,2618
6999,6984,1996,True,False,False,2619
1810,6972,1996,True,False,False,2620
1794,6928,1996,True,False,False,2621
1795,142,1996,True,False,False,2622
1797,1543,1996,True,False,False,2623
1797,1547,1996,True,False,False,2624
1797,1549,1996,True,False,False,2625
1797,1551,1996,True,False,False,2626
1801,1554,1996,True,False,False,2627
1804,2852,1996,True,False,False,2628
1804,3239,1996,True,False,False,2629
1806,1454,1996,True,False,False,2630
1807,1582,1996,True,False,False,2631
1807,6761,1996,True,False,False,2632
1808,172,1996,True,False,False,2633
1808,1584,1996,True,False,False,2634
1808,1750,1996,True,False,False,2635
1808,2853,1996,True,False,False,2636
1810,1395,1996,True,False,False,2637
1810,1396,1996,True,False,False,2638
1810,6786,1996,True,False,False,2639
7000,6899,1996,True,False,False,2640
1695,6913,1996,True,False,False,2641
6999,1429,1996,True,False,False,2642
11939,2826,1996,True,False,False,2643
11933,1752,1996,True,False,False,2644
11932,6940,1996,True,False,False,2645
11932,6853,1996,True,False,False,2646
11932,6852,1996,True,False,False,2647
11932,3354,1996,True,False,False,2648
11932,3239,1996,True,False,False,2649
11933,6784,1996,True,False,False,2650
11932,1604,1996,True,False,False,2651
11931,11936,1996,True,False,False,2652
11931,1549,1996,True,False,False,2653
11930,11909,1996,True,False,False,2654
11930,6939,1996,True,False,False,2655
11930,6840,1996,True,False,False,2656
11930,6819,1996,True,False,False,2657
11932,159,1996,True,False,False,2658
11933,6785,1996,True,False,False,2659
11933,6836,1996,True,False,False,2660
11933,6837,1996,True,False,False,2661
11938,3309,1996,True,False,False,2662
11937,6853,1996,True,False,False,2663
11936,1759,1996,True,False,False,2664
11936,1582,1996,True,False,False,2665
11936,1549,1996,True,False,False,2666
11935,3183,1996,True,False,False,2667
11934,11912,1996,True,False,False,2668
11934,6935,1996,True,False,False,2669
11933,11919,1996,True,False,False,2670
11920,142,1996,True,False,False,2671
11920,3353,1996,True,False,False,2672
11920,11872,1996,True,False,False,2673
11920,11908,1996,True,False,False,2674
11921,142,1996,True,False,False,2675
11933,6877,1996,True,False,False,2676
11930,6792,1996,True,False,False,2677
11938,6795,1996,True,False,False,2678
11930,6738,1996,True,False,False,2679
11930,3312,1996,True,False,False,2680
11923,6929,1996,True,False,False,2681
11923,6853,1996,True,False,False,2682
11923,6851,1996,True,False,False,2683
11923,6795,1996,True,False,False,2684
11923,6781,1996,True,False,False,2685
11923,6779,1996,True,False,False,2686
11924,1466,1996,True,False,False,2687
11923,1372,1996,True,False,False,2688
11922,3239,1996,True,False,False,2689
11922,1811,1996,True,False,False,2690
11921,11914,1996,True,False,False,2691
11921,6888,1996,True,False,False,2692
11921,6721,1996,True,False,False,2693
11921,1545,1996,True,False,False,2694
11922,6894,1996,True,False,False,2695
11924,1557,1996,True,False,False,2696
11924,1656,1996,True,False,False,2697
11924,6795,1996,True,False,False,2698
11929,11944,1996,True,False,False,2699
11929,11943,1996,True,False,False,2700
11929,6976,1996,True,False,False,2701
11929,6939,1996,True,False,False,2702
11929,2826,1996,True,False,False,2703
11928,6795,1996,True,False,False,2704
11928,6779,1996,True,False,False,2705
11928,1446,1996,True,False,False,2706
11927,11910,1996,True,False,False,2707
11927,6963,1996,True,False,False,2708
11927,6897,1996,True,False,False,2709
11926,6838,1996,True,False,False,2710
11926,1533,1996,True,False,False,2711
11926,1276,1996,True,False,False,2712
11924,6929,1996,True,False,False,2713
11930,6555,1996,True,False,False,2714
11938,6862,1996,True,False,False,2715
11933,11868,1996,True,False,False,2716
11938,6923,1996,True,False,False,2717
11954,1609,1996,True,False,False,2718
11954,1575,1996,True,False,False,2719
11953,11898,1996,True,False,False,2720
11938,6878,1996,True,False,False,2721
11953,1560,1996,True,False,False,2722
11951,11899,1996,True,False,False,2723
11954,6806,1996,True,False,False,2724
11951,11898,1996,True,False,False,2725
11951,7433,1996,True,False,False,2726
11949,6608,1996,True,False,False,2727
11948,6781,1996,True,False,False,2728
11948,136,1996,True,False,False,2729
11947,6928,1996,True,False,False,2730
11947,6795,1996,True,False,False,2731
11951,11820,1996,True,False,False,2732
11947,6779,1996,True,False,False,2733
11954,6925,1996,True,False,False,2734
11955,11824,1996,True,False,False,2735
11966,6958,1996,True,False,False,2736
11963,11904,1996,True,False,False,2737
11963,2770,1996,True,False,False,2738
11962,11895,1996,True,False,False,2739
11962,11894,1996,True,False,False,2740
11962,134,1996,True,False,False,2741
11954,11907,1996,True,False,False,2742
11961,1593,1996,True,False,False,2743
11960,11899,1996,True,False,False,2744
11960,11896,1996,True,False,False,2745
11960,6653,1996,True,False,False,2746
11960,1438,1996,True,False,False,2747
11959,2865,1996,True,False,False,2748
11957,11901,1996,True,False,False,2749
11960,11900,1996,True,False,False,2750
11947,1599,1996,True,False,False,2751
11953,6729,1996,True,False,False,2752
11947,1589,1996,True,False,False,2753
11939,2754,1996,True,False,False,2754
11939,6721,1996,True,False,False,2755
11947,1590,1996,True,False,False,2756
11939,6760,1996,True,False,False,2757
11939,6899,1996,True,False,False,2758
11939,6939,1996,True,False,False,2759
11940,3351,1996,True,False,False,2760
11940,6884,1996,True,False,False,2761
11941,2799,1996,True,False,False,2762
11941,6676,1996,True,False,False,2763
11941,6824,1996,True,False,False,2764
11941,6923,1996,True,False,False,2765
11941,6939,1996,True,False,False,2766
12383,1623,1996,True,False,False,2767
11942,3200,1996,True,False,False,2768
11939,6724,1996,True,False,False,2769
11942,3202,1996,True,False,False,2770
11942,3201,1996,True,False,False,2771
11947,136,1996,True,False,False,2772
11945,11911,1996,True,False,False,2773
11945,6920,1996,True,False,False,2774
11945,6885,1996,True,False,False,2775
11945,6859,1996,True,False,False,2776
11945,6840,1996,True,False,False,2777
11946,11850,1996,True,False,False,2778
11944,3160,1996,True,False,False,2779
11944,2826,1996,True,False,False,2780
11943,6939,1996,True,False,False,2781
11942,6805,1996,True,False,False,2782
11944,6975,1996,True,False,False,2783
11942,3354,1996,True,False,False,2784
7031,6807,1997,True,False,False,2785
7033,3226,1997,True,False,False,2786
7033,3223,1997,True,False,False,2787
7033,3213,1997,True,False,False,2788
7032,6924,1997,True,False,False,2789
7032,6699,1997,True,False,False,2790
7032,6744,1997,True,False,False,2791
7032,3214,1997,True,False,False,2792
7031,6939,1997,True,False,False,2793
7031,6900,1997,True,False,False,2794
7033,6924,1997,True,False,False,2795
7032,6771,1997,True,False,False,2796
7033,6985,1997,True,False,False,2797
7035,11868,1997,True,False,False,2798
7035,6784,1997,True,False,False,2799
7035,6785,1997,True,False,False,2800
7035,6836,1997,True,False,False,2801
7035,6837,1997,True,False,False,2802
7035,6877,1997,True,False,False,2803
7036,224,1997,True,False,False,2804
7036,1395,1997,True,False,False,2805
7036,6784,1997,True,False,False,2806
7036,1752,1997,True,False,False,2807
7036,1700,1997,True,False,False,2808
7036,1522,1997,True,False,False,2809
7031,3235,1997,True,False,False,2810
7035,1577,1997,True,False,False,2811
7030,6760,1997,True,False,False,2812
7030,2853,1997,True,False,False,2813
7030,2860,1997,True,False,False,2814
12016,6884,1997,True,False,False,2815
12016,6929,1997,True,False,False,2816
12016,6959,1997,True,False,False,2817
12016,11911,1997,True,False,False,2818
12016,11938,1997,True,False,False,2819
12016,11940,1997,True,False,False,2820
12017,3309,1997,True,False,False,2821
12016,6853,1997,True,False,False,2822
12017,3310,1997,True,False,False,2823
12017,6878,1997,True,False,False,2824
12017,6884,1997,True,False,False,2825
12017,6959,1997,True,False,False,2826
12017,11938,1997,True,False,False,2827
12018,2755,1997,True,False,False,2828
12018,2857,1997,True,False,False,2829
12018,6744,1997,True,False,False,2830
12017,3350,1997,True,False,False,2831
12016,6781,1997,True,False,False,2832
12016,3310,1997,True,False,False,2833
12016,3309,1997,True,False,False,2834
7003,6939,1997,True,False,False,2835
7003,3332,1997,True,False,False,2836
7003,1692,1997,True,False,False,2837
7001,12125,1997,True,False,False,2838
7001,6918,1997,True,False,False,2839
7001,1399,1997,True,False,False,2840
12014,6913,1997,True,False,False,2841
12014,6921,1997,True,False,False,2842
12014,6985,1997,True,False,False,2843
12015,6861,1997,True,False,False,2844
12015,6878,1997,True,False,False,2845
12015,6884,1997,True,False,False,2846
12015,6928,1997,True,False,False,2847
12015,6929,1997,True,False,False,2848
12015,6959,1997,True,False,False,2849
12015,11911,1997,True,False,False,2850
12016,229,1997,True,False,False,2851
12019,1722,1997,True,False,False,2852
7003,6961,1997,True,False,False,2853
12019,3169,1997,True,False,False,2854
12019,6842,1997,True,False,False,2855
12034,3213,1997,True,False,False,2856
12034,3223,1997,True,False,False,2857
12034,3224,1997,True,False,False,2858
12034,3226,1997,True,False,False,2859
12034,3279,1997,True,False,False,2860
12034,6733,1997,True,False,False,2861
12034,6985,1997,True,False,False,2862
12026,1707,1997,True,False,False,2863
12034,7033,1997,True,False,False,2864
12039,3111,1997,True,False,False,2865
12039,3120,1997,True,False,False,2866
12039,3196,1997,True,False,False,2867
12039,6962,1997,True,False,False,2868
12040,3347,1997,True,False,False,2869
12040,3349,1997,True,False,False,2870
12040,6880,1997,True,False,False,2871
12038,215,1997,True,False,False,2872
12026,1695,1997,True,False,False,2873
12025,3301,1997,True,False,False,2874
12025,1668,1997,True,False,False,2875
12019,6986,1997,True,False,False,2876
12019,12021,1997,True,False,False,2877
12020,1319,1997,True,False,False,2878
12020,1538,1997,True,False,False,2879
12020,1703,1997,True,False,False,2880
12020,1707,1997,True,False,False,2881
12020,6786,1997,True,False,False,2882
12021,1395,1997,True,False,False,2883
12021,1477,1997,True,False,False,2884
12021,1531,1997,True,False,False,2885
12021,1703,1997,True,False,False,2886
12021,6871,1997,True,False,False,2887
12024,3279,1997,True,False,False,2888
12024,6974,1997,True,False,False,2889
12024,7042,1997,True,False,False,2890
12025,163,1997,True,False,False,2891
12025,1395,1997,True,False,False,2892
12019,3196,1997,True,False,False,2893
7003,6974,1997,True,False,False,2894
7003,6976,1997,True,False,False,2895
7003,11943,1997,True,False,False,2896
7026,6938,1997,True,False,False,2897
7026,1774,1997,True,False,False,2898
7025,6746,1997,True,False,False,2899
7025,6719,1997,True,False,False,2900
7025,6653,1997,True,False,False,2901
7025,2779,1997,True,False,False,2902
7024,11960,1997,True,False,False,2903
7026,6979,1997,True,False,False,2904
7024,11901,1997,True,False,False,2905
7024,6653,1997,True,False,False,2906
7024,1438,1997,True,False,False,2907
7023,6729,1997,True,False,False,2908
7023,1560,1997,True,False,False,2909
7023,1438,1997,True,False,False,2910
7022,6760,1997,True,False,False,2911
7021,6930,1997,True,False,False,2912
7024,11899,1997,True,False,False,2913
7027,142,1997,True,False,False,2914
7027,171,1997,True,False,False,2915
7027,2832,1997,True,False,False,2916
7036,6785,1997,True,False,False,2917
7030,1770,1997,True,False,False,2918
7030,1545,1997,True,False,False,2919
7030,171,1997,True,False,False,2920
7030,157,1997,True,False,False,2921
7029,11921,1997,True,False,False,2922
7029,11908,1997,True,False,False,2923
7029,6721,1997,True,False,False,2924
7029,2860,1997,True,False,False,2925
7029,1545,1997,True,False,False,2926
7029,194,1997,True,False,False,2927
7029,142,1997,True,False,False,2928
7028,11914,1997,True,False,False,2929
7028,6888,1997,True,False,False,2930
7028,1549,1997,True,False,False,2931
7028,142,1997,True,False,False,2932
7027,2853,1997,True,False,False,2933
7021,6853,1997,True,False,False,2934
7021,6852,1997,True,False,False,2935
7020,6961,1997,True,False,False,2936
7020,3160,1997,True,False,False,2937
7008,6959,1997,True,False,False,2938
7008,6929,1997,True,False,False,2939
7008,6884,1997,True,False,False,2940
7008,6883,1997,True,False,False,2941
7008,6878,1997,True,False,False,2942
7008,3350,1997,True,False,False,2943
7007,11923,1997,True,False,False,2944
7007,6897,1997,True,False,False,2945
7007,6853,1997,True,False,False,2946
7006,11911,1997,True,False,False,2947
7006,6929,1997,True,False,False,2948
7006,6878,1997,True,False,False,2949
7006,3350,1997,True,False,False,2950
7006,3249,1997,True,False,False,2951
7006,1650,1997,True,False,False,2952
7005,6853,1997,True,False,False,2953
7005,1623,1997,True,False,False,2954
7008,11911,1997,True,False,False,2955
7030,6721,1997,True,False,False,2956
7009,116,1997,True,False,False,2957
7010,11938,1997,True,False,False,2958
7019,11944,1997,True,False,False,2959
7019,11929,1997,True,False,False,2960
7019,2869,1997,True,False,False,2961
7018,6957,1997,True,False,False,2962
7018,1689,1997,True,False,False,2963
7018,200,1997,True,False,False,2964
7017,11949,1997,True,False,False,2965
7017,11945,1997,True,False,False,2966
7016,3353,1997,True,False,False,2967
7015,1744,1997,True,False,False,2968
7015,142,1997,True,False,False,2969
7013,6984,1997,True,False,False,2970
7013,6913,1997,True,False,False,2971
7013,6870,1997,True,False,False,2972
7013,6849,1997,True,False,False,2973
7013,6676,1997,True,False,False,2974
7010,11952,1997,True,False,False,2975
7010,11892,1997,True,False,False,2976
7036,6836,1997,True,False,False,2977
12027,1568,1997,True,False,False,2978
7036,7054,1997,True,False,False,2979
11997,6976,1997,True,False,False,2980
11996,11943,1997,True,False,False,2981
11996,6976,1997,True,False,False,2982
11996,6939,1997,True,False,False,2983
11996,6840,1997,True,False,False,2984
11995,11948,1997,True,False,False,2985
11995,11938,1997,True,False,False,2986
11995,6959,1997,True,False,False,2987
11995,6884,1997,True,False,False,2988
11997,6979,1997,True,False,False,2989
11995,3350,1997,True,False,False,2990
11995,3309,1997,True,False,False,2991
11995,1689,1997,True,False,False,2992
11995,157,1997,True,False,False,2993
11994,6959,1997,True,False,False,2994
11994,6878,1997,True,False,False,2995
11993,11948,1997,True,False,False,2996
11993,11911,1997,True,False,False,2997
11993,11909,1997,True,False,False,2998
11993,6897,1997,True,False,False,2999
11995,3310,1997,True,False,False,3000
11997,11942,1997,True,False,False,3001
11998,1707,1997,True,False,False,3002
11999,3211,1997,True,False,False,3003
12006,6956,1997,True,False,False,3004
12006,6853,1997,True,False,False,3005
12006,6851,1997,True,False,False,3006
12006,6838,1997,True,False,False,3007
12006,6785,1997,True,False,False,3008
12006,6779,1997,True,False,False,3009
12006,1577,1997,True,False,False,3010
12005,11909,1997,True,False,False,3011
12004,6988,1997,True,False,False,3012
12004,6897,1997,True,False,False,3013
12004,6853,1997,True,False,False,3014
12002,6976,1997,True,False,False,3015
12002,3332,1997,True,False,False,3016
12002,1692,1997,True,False,False,3017
12002,195,1997,True,False,False,3018
12002,193,1997,True,False,False,3019
12000,6870,1997,True,False,False,3020
11999,7044,1997,True,False,False,3021
11999,6921,1997,True,False,False,3022
11999,6870,1997,True,False,False,3023
11999,6866,1997,True,False,False,3024
11993,6853,1997,True,False,False,3025
12006,7054,1997,True,False,False,3026
11993,1638,1997,True,False,False,3027
11992,6985,1997,True,False,False,3028
11987,6531,1997,True,False,False,3029
11987,3350,1997,True,False,False,3030
11987,142,1997,True,False,False,3031
11986,11938,1997,True,False,False,3032
11986,6989,1997,True,False,False,3033
11986,6959,1997,True,False,False,3034
11986,6929,1997,True,False,False,3035
11986,6884,1997,True,False,False,3036
11986,3350,1997,True,False,False,3037
11987,6959,1997,True,False,False,3038
11986,3309,1997,True,False,False,3039
11985,6853,1997,True,False,False,3040
11985,6795,1997,True,False,False,3041
11985,2852,1997,True,False,False,3042
11984,1547,1997,True,False,False,3043
11983,11875,1997,True,False,False,3044
11983,2822,1997,True,False,False,3045
11983,2810,1997,True,False,False,3046
11982,6958,1997,True,False,False,3047
11982,6957,1997,True,False,False,3048
11985,11871,1997,True,False,False,3049
11987,11911,1997,True,False,False,3050
11988,11846,1997,True,False,False,3051
11988,11946,1997,True,False,False,3052
11992,6921,1997,True,False,False,3053
11992,6870,1997,True,False,False,3054
11992,6853,1997,True,False,False,3055
11992,6852,1997,True,False,False,3056
11992,3310,1997,True,False,False,3057
11992,1711,1997,True,False,False,3058
11991,6909,1997,True,False,False,3059
11991,6884,1997,True,False,False,3060
11991,6853,1997,True,False,False,3061
11991,3350,1997,True,False,False,3062
11991,3313,1997,True,False,False,3063
11991,3312,1997,True,False,False,3064
11991,3310,1997,True,False,False,3065
11990,11933,1997,True,False,False,3066
11990,11919,1997,True,False,False,3067
11990,6959,1997,True,False,False,3068
11990,6795,1997,True,False,False,3069
11990,6785,1997,True,False,False,3070
11990,3310,1997,True,False,False,3071
11990,142,1997,True,False,False,3072
11989,3350,1997,True,False,False,3073
11993,1595,1997,True,False,False,3074
7036,6837,1997,True,False,False,3075
12006,11919,1997,True,False,False,3076
12007,223,1997,True,False,False,3077
7042,3279,1997,True,False,False,3078
7042,6974,1997,True,False,False,3079
7043,1763,1997,True,False,False,3080
7044,3211,1997,True,False,False,3081
7046,1680,1997,True,False,False,3082
7046,2833,1997,True,False,False,3083
7046,2835,1997,True,False,False,3084
7046,6804,1997,True,False,False,3085
7047,1663,1997,True,False,False,3086
7041,6828,1997,True,False,False,3087
7047,6804,1997,True,False,False,3088
7048,6897,1997,True,False,False,3089
7048,6959,1997,True,False,False,3090
7048,6976,1997,True,False,False,3091
7048,6988,1997,True,False,False,3092
7048,11909,1997,True,False,False,3093
7048,11921,1997,True,False,False,3094
7048,11941,1997,True,False,False,3095
7048,11943,1997,True,False,False,3096
7050,142,1997,True,False,False,3097
7048,1770,1997,True,False,False,3098
7041,2783,1997,True,False,False,3099
7040,6964,1997,True,False,False,3100
7040,6734,1997,True,False,False,3101
7036,11868,1997,True,False,False,3102
7036,11918,1997,True,False,False,3103
7036,11919,1997,True,False,False,3104
7036,11933,1997,True,False,False,3105
12044,6986,1997,True,False,False,3106
7037,1638,1997,True,False,False,3107
7037,1641,1997,True,False,False,3108
7037,6982,1997,True,False,False,3109
7037,11913,1997,True,False,False,3110
7038,1272,1997,True,False,False,3111
7038,1709,1997,True,False,False,3112
7039,1714,1997,True,False,False,3113
7039,1746,1997,True,False,False,3114
7039,2738,1997,True,False,False,3115
7040,1360,1997,True,False,False,3116
7040,1430,1997,True,False,False,3117
7040,1720,1997,True,False,False,3118
7040,2729,1997,True,False,False,3119
7040,2850,1997,True,False,False,3120
7040,2851,1997,True,False,False,3121
7040,6668,1997,True,False,False,3122
7050,1732,1997,True,False,False,3123
12007,207,1997,True,False,False,3124
7051,6926,1997,True,False,False,3125
7052,1582,1997,True,False,False,3126
7058,6931,1997,True,False,False,3127
7059,1396,1997,True,False,False,3128
7059,1609,1997,True,False,False,3129
12014,6849,1997,True,False,False,3130
12014,6826,1997,True,False,False,3131
12014,190,1997,True,False,False,3132
12013,6923,1997,True,False,False,3133
12012,6930,1997,True,False,False,3134
12012,6928,1997,True,False,False,3135
7058,6736,1997,True,False,False,3136
12012,6878,1997,True,False,False,3137
12012,6852,1997,True,False,False,3138
12011,11909,1997,True,False,False,3139
12011,6738,1997,True,False,False,3140
12011,2762,1997,True,False,False,3141
12011,1638,1997,True,False,False,3142
12009,1638,1997,True,False,False,3143
12009,1577,1997,True,False,False,3144
12008,6528,1997,True,False,False,3145
12007,1705,1997,True,False,False,3146
12012,6853,1997,True,False,False,3147
7057,11923,1997,True,False,False,3148
7057,6963,1997,True,False,False,3149
7057,6959,1997,True,False,False,3150
7052,1718,1997,True,False,False,3151
7052,1725,1997,True,False,False,3152
7052,6838,1997,True,False,False,3153
7052,11918,1997,True,False,False,3154
7052,11926,1997,True,False,False,3155
7053,6820,1997,True,False,False,3156
7053,6939,1997,True,False,False,3157
7053,6976,1997,True,False,False,3158
7054,224,1997,True,False,False,3159
7054,1276,1997,True,False,False,3160
7054,1533,1997,True,False,False,3161
7054,1752,1997,True,False,False,3162
7054,6785,1997,True,False,False,3163
7054,7036,1997,True,False,False,3164
7054,11868,1997,True,False,False,3165
7054,11918,1997,True,False,False,3166
7054,11919,1997,True,False,False,3167
7054,11933,1997,True,False,False,3168
7054,11990,1997,True,False,False,3169
7055,6976,1997,True,False,False,3170
7056,6763,1997,True,False,False,3171
7051,6955,1997,True,False,False,3172
12045,6962,1997,True,False,False,3173
12076,6841,1997,True,False,False,3174
12046,6870,1997,True,False,False,3175
192,6900,1997,True,False,False,3176
192,6807,1997,True,False,False,3177
192,3316,1997,True,False,False,3178
192,1675,1997,True,False,False,3179
192,1426,1997,True,False,False,3180
188,11943,1997,True,False,False,3181
188,6976,1997,True,False,False,3182
188,160,1997,True,False,False,3183
187,160,1997,True,False,False,3184
11967,142,1997,True,False,False,3185
11967,3306,1997,True,False,False,3186
